env,algo,config_name,seed,final_return,best_return,auc_return,collapse,severe_collapse,degradation_ratio,walltime_s,total_steps,drift_max,drift_p95,drift_final,kl_max,kl_p95,kl_final,mu_target_max,mu_target_p95,value_ev_mean,value_ev_final,value_ev_min,value_pc_loss_final,value_pc_loss_trend,pretanh_sat_max,pretanh_sat_final,log_std_mean_final,frac_std_at_min_final,frac_std_at_max_final
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts05_sota,2,-505.31,2474.08,1141.82,0,1,-0.204,752.5,5111808,7.7575788497924805,4.694777107238771,0.1467200070619583,,,,29.75117301940918,19.215044593811037,,,,,,0.7911122639973959,0.6212895711263021,-0.8640174269676208,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts05_sota,3,-588.87,2526.48,1012.16,0,1,-0.233,748.2,5111808,5.205399513244629,2.9060352087020895,0.020121095702052116,,,,17.960487365722656,15.660588741302492,,,,,,0.8178698221842448,0.7903785705566406,-1.0793652534484863,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts05_sota_lr0001,1,-600.92,375.03,-527.67,1,1,-1.602,719.0,5111808,20.856006622314453,15.753162765502932,0.03360546752810478,,,,18.52007484436035,16.71768608093262,,,,,,1.0,1.0,-1.0209693908691406,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts05_sota_lr0001,2,-597.25,557.69,-522.16,1,1,-1.071,719.0,5111808,14.006315231323242,8.862464427948003,0.0347941517829895,,,,19.450759887695312,15.790949440002443,,,,,,1.0,0.9999033610026041,-1.0439108610153198,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts05_sota_lr0001,3,-596.75,464.58,-492.24,1,1,-1.284,723.3,5111808,14.159173011779785,8.214901113510141,0.008476993069052696,,,,27.13601303100586,16.401290512084962,,,,,,0.9996134440104166,0.9876429239908854,-1.0400389432907104,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts06_sota,1,-497.39,928.26,193.73,1,1,-0.536,748.1,5111808,11.203939437866211,5.571323013305671,0.010030731558799744,,,,25.088109970092773,23.29487190246582,,,,,,0.4311943054199219,0.3206062316894531,-0.9097164869308472,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts06_sota,2,-558.32,3521.96,1900.77,0,1,-0.159,750.5,5111808,8.683568000793457,3.7339469671249463,0.9231715202331543,,,,57.46061325073242,21.144782829284672,,,,,,1.0,0.999657948811849,-0.5481506586074829,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts06_sota,3,1965.7,1965.7,1458.99,0,0,1.0,757.0,5111808,0.5109308958053589,0.24569430947303775,0.09786302596330643,,,,21.55258560180664,17.1319149017334,,,,,,0.06635157267252605,0.037638346354166664,-0.8086039423942566,0.0,0.00032552084303461015
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts07_sota,1,-585.96,847.91,122.52,1,1,-0.691,746.1,5111808,5.6356587409973145,2.9992660760879555,0.011124931275844574,,,,25.928102493286133,22.528096580505373,,,,,,0.9680697123209635,0.9110768636067709,-0.7910054922103882,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts07_sota,2,-592.28,2307.75,666.12,1,1,-0.257,745.7,5111808,7.594729423522949,5.151657629013065,0.04582981765270233,,,,27.231063842773438,24.136452102661135,,,,,,0.9628753662109375,0.9429473876953125,-0.9410582780838013,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_adam_tanh_ts07_sota,3,2043.6,2043.6,1564.05,0,0,1.0,761.9,5111808,0.5127171277999878,0.2611594200134278,0.10950451344251633,,,,25.546998977661133,23.242809486389163,,,,,,0.06635157267252605,0.022408803304036457,-0.9198260307312012,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_sgd_relu_ts05_sota_lr003,1,-16.54,-4.66,-11.17,0,0,3.549,735.5,5111808,0.4350426495075226,0.367880591750145,0.09181568026542664,,,,23.95928955078125,18.834946632385254,,,,,,0.0710283915201823,0.00164031982421875,-0.7087655067443848,0.0,0.0
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_sgd_relu_ts05_sota_lr003,2,818.77,1099.06,350.12,0,0,0.745,736.7,5111808,1.5412997007369995,0.84078785777092,0.28175368905067444,,,,26.906213760375977,22.744789886474614,,,,,,0.06570688883463542,0.026737213134765625,-0.5817772150039673,0.00032552084303461015,0.000244140625
halfcheetah,pc_reinforce,halfcheetah_pc_reinforce_sgd_relu_ts05_sota_lr003,3,-6.92,-6.92,nan,0,0,1.0,143.2,655360,0.14124621450901031,0.13863486647605897,0.09908472001552582,,,,19.31026840209961,17.594822120666503,,,,,,0.05941009521484375,0.006627400716145833,-0.45643091201782227,0.0,0.0
