env,algo,config_name,seed,final_return,best_return,auc_return,collapse,severe_collapse,degradation_ratio,walltime_s,total_steps,drift_max,drift_p95,drift_final,kl_max,kl_p95,kl_final,mu_target_max,mu_target_p95,value_ev_mean,value_ev_final,value_ev_min,value_pc_loss_final,value_pc_loss_trend,pretanh_sat_max,pretanh_sat_final,log_std_mean_final,frac_std_at_min_final,frac_std_at_max_final
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip2,1,1088.3,1088.3,663.72,0,0,1.0,421.6,1007616,0.5169129967689514,0.31801319122314453,0.14735999703407288,0.48002809286117554,0.27842808961868276,0.0247156023979187,52.78566360473633,30.122851181030267,0.22209244239621045,0.0019462108612060547,-0.6415438652038574,0.012208031490445137,0.0493680209880501,0.11574300130208333,0.09615071614583333,-0.777175784111023,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip2,2,945.24,1090.97,512.02,0,0,0.866,418.0,1007616,0.4530688524246216,0.29817225635051725,0.21593889594078064,0.7775022983551025,0.26323518753051717,0.04698479175567627,75.42204284667969,42.19625358581542,0.3211913850249314,-0.2529715299606323,-0.3656085729598999,0.012526660226285458,0.05332004495114062,0.0830078125,0.0826416015625,-0.7769798040390015,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip2,3,-178.54,902.53,128.09,1,1,-0.198,431.7,1007616,0.5671430230140686,0.3217610478401183,0.2870410978794098,0.5193043351173401,0.14278853535652156,0.06411582231521606,57.840850830078125,34.855482482910155,0.49118734375248113,0.12814122438430786,-0.9491087198257446,0.0200126264244318,0.11127668489171647,0.11918131510416667,0.11374918619791667,-0.763737678527832,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip5,1,768.22,968.17,626.42,0,0,0.793,423.9,1007616,0.354939728975296,0.3431100726127624,0.1807212382555008,0.4359052777290344,0.20527728796005246,0.0353429913520813,45.07394790649414,34.11235694885253,0.4602891633181068,0.7137253284454346,-0.38560283184051514,0.01090164016932249,0.04270311447650649,0.12139892578125,0.12139892578125,-0.7958626747131348,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip5,2,975.11,975.11,483.09,0,0,1.0,426.5,1007616,0.3511713445186615,0.27189232409000397,0.14355792105197906,0.5879572629928589,0.16806337833404514,0.0212632417678833,101.11944580078125,40.82585525512694,0.23622115743838676,0.06794524192810059,-0.5264718532562256,0.013006370514631271,0.055996481995879525,0.09547932942708333,0.09442138671875,-0.7782596349716187,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt20_tclip5,3,330.48,892.84,139.61,1,0,0.37,430.3,1007616,0.43046319484710693,0.3325033128261566,0.18052653968334198,0.4001513719558716,0.1477985739707946,0.0429612398147583,39.01955032348633,28.962804412841788,0.45695675630879595,0.5869327783584595,-0.34879517555236816,0.018309224396944046,0.08315670400209901,0.13700358072916666,0.087646484375,-0.8103259801864624,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt40_tclip2,1,1043.06,1043.06,596.34,0,0,1.0,425.8,1007616,0.4454707205295563,0.342498105764389,0.19990964233875275,0.39971184730529785,0.2806993842124936,0.04173886775970459,58.63086700439453,38.84213294982907,0.26531665596535536,0.02726966142654419,-0.3433549404144287,0.011037689633667469,0.04936260141800364,0.11171468098958333,0.10841878255208333,-0.7944371104240417,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt40_tclip2,2,1295.16,1295.16,579.98,0,0,1.0,419.9,1007616,0.49501726031303406,0.3887785345315933,0.18185874819755554,1.441699743270874,0.3805486142635342,0.030781090259552002,90.56926727294922,56.696612930297846,0.3451392083633237,0.5151044726371765,-0.9428590536117554,0.010025814175605774,0.04742448769004105,0.19258626302083334,0.17423502604166666,-0.766783595085144,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt40_tclip2,3,-223.12,867.45,204.8,1,1,-0.257,430.9,1007616,0.5041976571083069,0.3969524562358855,0.2159915417432785,0.8098533153533936,0.16963543891906738,0.05422544479370117,41.31900405883789,31.601592826843255,0.4672914137685202,0.14110594987869263,-0.3143960237503052,0.02387339621782303,0.11788709888635958,0.17106119791666666,0.16453043619791666,-0.7879486083984375,0.0,0.0
halfcheetah,pc_actor_critic,halfcheetah_pc_actor_critic_adam_tanh_ts10_bench_mt40_tclip5,1,1009.72,1009.72,471.67,0,0,1.0,420.8,1007616,0.5474258065223694,0.3698470503091812,0.26230835914611816,0.23047077655792236,0.14368670582771298,0.055319786071777344,46.94293212890625,37.02641334533691,0.26731129681191795,0.12613379955291748,-0.41983675956726074,0.015421338379383087,0.05603361997024771,0.12361653645833333,0.12361653645833333,-0.7573822736740112,0.0,0.0
