{'training/total_steps': 196608, 'training/updates': 24, 'training/walltime': np.float64(140.237), 'training/update_time': np.float64(1.815), 'training/policy_pc_loss': 35.64909362792969, 'training/value_pc_loss': 0.07055654376745224, 'training/mean_value': 0.01098337210714817, 'training/mean_reward': -0.015009693801403046, 'training/mean_advantage_abs': 0.7956156730651855, 'diag/policy_grad_norm_max': 0.7641037106513977, 'diag/policy_grad_norm_mean': 0.6093311905860901, 'diag/value_explained_var': -0.08447730541229248, 'diag/log_std_mean': -0.8586422204971313, 'diag/log_std_min': -1.743315577507019, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2604956328868866, 'diag/policy_drift_mean': 0.0007630508625879884, 'diag/policy_drift_max': 0.009984776377677917, 'diag/policy_kl_mean': 0.11841811239719391, 'diag/policy_kl_max': 0.11847144365310669, 'diag/mu_target_mag_mean': 1.8742854595184326, 'diag/mu_target_mag_max': 38.6596565246582, 'diag/pretanh_sat_frac': 0.028889973958333332}
{'training/total_steps': 204800, 'training/updates': 25, 'training/walltime': np.float64(141.971), 'training/update_time': np.float64(1.727), 'training/policy_pc_loss': 36.80961227416992, 'training/value_pc_loss': 0.07235970348119736, 'training/mean_value': -0.005432252772152424, 'training/mean_reward': -0.014614864252507687, 'training/mean_advantage_abs': 0.7904125452041626, 'diag/policy_grad_norm_max': 0.7782517075538635, 'diag/policy_grad_norm_mean': 0.6916987895965576, 'diag/value_explained_var': -0.025034546852111816, 'diag/log_std_mean': -0.8705142736434937, 'diag/log_std_min': -1.8069515228271484, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.25893354415893555, 'diag/policy_drift_mean': 0.001149888033978641, 'diag/policy_drift_max': 0.012798313051462173, 'diag/policy_kl_mean': 0.013719586655497551, 'diag/policy_kl_max': 0.013801813125610352, 'diag/mu_target_mag_mean': 2.0804848670959473, 'diag/mu_target_mag_max': 41.10544204711914, 'diag/pretanh_sat_frac': 0.03753662109375}
{'training/total_steps': 212992, 'training/updates': 26, 'training/walltime': np.float64(143.434), 'training/update_time': np.float64(1.455), 'training/policy_pc_loss': 43.76542663574219, 'training/value_pc_loss': 0.06856949627399445, 'training/mean_value': -0.009643850848078728, 'training/mean_reward': -0.014550735242664814, 'training/mean_advantage_abs': 0.7955902218818665, 'diag/policy_grad_norm_max': 0.9338457584381104, 'diag/policy_grad_norm_mean': 0.7626057863235474, 'diag/value_explained_var': -0.058481574058532715, 'diag/log_std_mean': -0.8797353506088257, 'diag/log_std_min': -1.9349286556243896, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2575479745864868, 'diag/policy_drift_mean': 0.0011976707028225064, 'diag/policy_drift_max': 0.01492392085492611, 'diag/policy_kl_mean': 0.08036090433597565, 'diag/policy_kl_max': 0.080485999584198, 'diag/mu_target_mag_mean': 1.9970502853393555, 'diag/mu_target_mag_max': 44.35356903076172, 'diag/pretanh_sat_frac': 0.036295572916666664}
{'training/total_steps': 221184, 'training/updates': 27, 'training/walltime': np.float64(144.904), 'training/update_time': np.float64(1.46), 'training/policy_pc_loss': 41.26227569580078, 'training/value_pc_loss': 0.06245676428079605, 'training/mean_value': -0.02484283223748207, 'training/mean_reward': -0.012366624549031258, 'training/mean_advantage_abs': 0.7915817499160767, 'diag/policy_grad_norm_max': 0.918800413608551, 'diag/policy_grad_norm_mean': 0.7930791974067688, 'diag/value_explained_var': -0.10374045372009277, 'diag/log_std_mean': -0.9084679484367371, 'diag/log_std_min': -1.935982346534729, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2617431879043579, 'diag/policy_drift_mean': 0.0014588878257200122, 'diag/policy_drift_max': 0.017761770635843277, 'diag/policy_kl_mean': 0.0247755516320467, 'diag/policy_kl_max': 0.02490854263305664, 'diag/mu_target_mag_mean': 2.1443686485290527, 'diag/mu_target_mag_max': 59.735816955566406, 'diag/pretanh_sat_frac': 0.035786946614583336}
{'training/total_steps': 229376, 'training/updates': 28, 'training/walltime': np.float64(146.45), 'training/update_time': np.float64(1.54), 'training/policy_pc_loss': 41.963111877441406, 'training/value_pc_loss': 0.06797061860561371, 'training/mean_value': -0.04410884529352188, 'training/mean_reward': -0.014467606320977211, 'training/mean_advantage_abs': 0.7837526202201843, 'diag/policy_grad_norm_max': 1.0287567377090454, 'diag/policy_grad_norm_mean': 0.8580110669136047, 'diag/value_explained_var': -0.08154082298278809, 'diag/log_std_mean': -0.9596322774887085, 'diag/log_std_min': -1.8796898126602173, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.1666666716337204, 'diag/mu_abs_mean': 0.2567576467990875, 'diag/policy_drift_mean': 0.0020356622990220785, 'diag/policy_drift_max': 0.023258140310645103, 'diag/policy_kl_mean': 0.07972143590450287, 'diag/policy_kl_max': 0.07992768287658691, 'diag/mu_target_mag_mean': 2.1433000564575195, 'diag/mu_target_mag_max': 58.79995346069336, 'diag/pretanh_sat_frac': 0.03253173828125}
{'training/total_steps': 237568, 'training/updates': 29, 'training/walltime': np.float64(147.791), 'training/update_time': np.float64(1.332), 'training/policy_pc_loss': 40.88971710205078, 'training/value_pc_loss': 0.0612156018614769, 'training/mean_value': -0.055306993424892426, 'training/mean_reward': -0.014722608029842377, 'training/mean_advantage_abs': 0.7828876972198486, 'diag/policy_grad_norm_max': 1.0139278173446655, 'diag/policy_grad_norm_mean': 0.8193916082382202, 'diag/value_explained_var': -0.12782585620880127, 'diag/log_std_mean': -1.0302211046218872, 'diag/log_std_min': -1.8734700679779053, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2548277676105499, 'diag/policy_drift_mean': 0.0016718105180189013, 'diag/policy_drift_max': 0.01302233338356018, 'diag/policy_kl_mean': 0.11608786880970001, 'diag/policy_kl_max': 0.11615759134292603, 'diag/mu_target_mag_mean': 2.2435452938079834, 'diag/mu_target_mag_max': 59.384361267089844, 'diag/pretanh_sat_frac': 0.039530436197916664}
{'training/total_steps': 245760, 'training/updates': 30, 'training/walltime': np.float64(149.289), 'training/update_time': np.float64(1.49), 'training/policy_pc_loss': 30.495529174804688, 'training/value_pc_loss': 0.04979626089334488, 'training/mean_value': -0.06097093224525452, 'training/mean_reward': -0.01389476377516985, 'training/mean_advantage_abs': 0.78323894739151, 'diag/policy_grad_norm_max': 0.8603803515434265, 'diag/policy_grad_norm_mean': 0.6745803952217102, 'diag/value_explained_var': -0.08821749687194824, 'diag/log_std_mean': -0.9654156565666199, 'diag/log_std_min': -1.7712016105651855, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2465810775756836, 'diag/policy_drift_mean': 0.0008886046707630157, 'diag/policy_drift_max': 0.005985506344586611, 'diag/policy_kl_mean': 0.051312923431396484, 'diag/policy_kl_max': 0.05132579803466797, 'diag/mu_target_mag_mean': 2.200638771057129, 'diag/mu_target_mag_max': 53.783302307128906, 'diag/pretanh_sat_frac': 0.020243326822916668}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-35.8506), 'eval/std_score': np.float64(2.0197), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(19.865)}
{'training/total_steps': 253952, 'training/updates': 31, 'training/walltime': np.float64(170.773), 'training/update_time': np.float64(1.608), 'training/policy_pc_loss': 53.48236846923828, 'training/value_pc_loss': 0.05486360192298889, 'training/mean_value': -0.05821812152862549, 'training/mean_reward': -0.014103868044912815, 'training/mean_advantage_abs': 0.7850395441055298, 'diag/policy_grad_norm_max': 0.870738685131073, 'diag/policy_grad_norm_mean': 0.7572798132896423, 'diag/value_explained_var': -0.07001829147338867, 'diag/log_std_mean': -1.078935146331787, 'diag/log_std_min': -1.9476509094238281, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.24617314338684082, 'diag/policy_drift_mean': 0.0014930235920473933, 'diag/policy_drift_max': 0.011554396711289883, 'diag/policy_kl_mean': 0.27088841795921326, 'diag/policy_kl_max': 0.27096623182296753, 'diag/mu_target_mag_mean': 2.1249427795410156, 'diag/mu_target_mag_max': 43.520713806152344, 'diag/pretanh_sat_frac': 0.018697102864583332}
{'training/total_steps': 262144, 'training/updates': 32, 'training/walltime': np.float64(172.551), 'training/update_time': np.float64(1.769), 'training/policy_pc_loss': 47.30781936645508, 'training/value_pc_loss': 0.043757177889347076, 'training/mean_value': -0.02840927056968212, 'training/mean_reward': -0.00978806521743536, 'training/mean_advantage_abs': 0.8049481511116028, 'diag/policy_grad_norm_max': 1.1962941884994507, 'diag/policy_grad_norm_mean': 0.9644135236740112, 'diag/value_explained_var': -1.0490572452545166, 'diag/log_std_mean': -1.1020352840423584, 'diag/log_std_min': -1.945143222808838, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2421198934316635, 'diag/policy_drift_mean': 0.002509079407900572, 'diag/policy_drift_max': 0.029960690066218376, 'diag/policy_kl_mean': 0.08019749075174332, 'diag/policy_kl_max': 0.08061045408248901, 'diag/mu_target_mag_mean': 2.0924112796783447, 'diag/mu_target_mag_max': 30.32412338256836, 'diag/pretanh_sat_frac': 0.00732421875}
{'training/total_steps': 270336, 'training/updates': 33, 'training/walltime': np.float64(174.145), 'training/update_time': np.float64(1.569), 'training/policy_pc_loss': 47.53763198852539, 'training/value_pc_loss': 0.061038754880428314, 'training/mean_value': 0.00581393763422966, 'training/mean_reward': -0.016063101589679718, 'training/mean_advantage_abs': 0.7976696491241455, 'diag/policy_grad_norm_max': 0.9537765383720398, 'diag/policy_grad_norm_mean': 0.8494901061058044, 'diag/value_explained_var': -0.3971099853515625, 'diag/log_std_mean': -1.0369365215301514, 'diag/log_std_min': -1.9917523860931396, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.23813796043395996, 'diag/policy_drift_mean': 0.0021995054557919502, 'diag/policy_drift_max': 0.024666637182235718, 'diag/policy_kl_mean': 0.0747886598110199, 'diag/policy_kl_max': 0.0750688910484314, 'diag/mu_target_mag_mean': 2.3807575702667236, 'diag/mu_target_mag_max': 45.531883239746094, 'diag/pretanh_sat_frac': 0.01641845703125}
{'training/total_steps': 278528, 'training/updates': 34, 'training/walltime': np.float64(175.833), 'training/update_time': np.float64(1.654), 'training/policy_pc_loss': 49.25950241088867, 'training/value_pc_loss': 0.0704425573348999, 'training/mean_value': 0.021943550556898117, 'training/mean_reward': -0.016684846952557564, 'training/mean_advantage_abs': 0.8095734119415283, 'diag/policy_grad_norm_max': 0.9580173492431641, 'diag/policy_grad_norm_mean': 0.7789727449417114, 'diag/value_explained_var': -0.3264671564102173, 'diag/log_std_mean': -1.0022997856140137, 'diag/log_std_min': -1.983298659324646, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.25503939390182495, 'diag/policy_drift_mean': 0.0018158536404371262, 'diag/policy_drift_max': 0.020993484184145927, 'diag/policy_kl_mean': 0.1374843865633011, 'diag/policy_kl_max': 0.13767242431640625, 'diag/mu_target_mag_mean': 2.4501142501831055, 'diag/mu_target_mag_max': 71.2284164428711, 'diag/pretanh_sat_frac': 0.025126139322916668}
{'training/total_steps': 286720, 'training/updates': 35, 'training/walltime': np.float64(177.201), 'training/update_time': np.float64(1.355), 'training/policy_pc_loss': 34.70243453979492, 'training/value_pc_loss': 0.07062576711177826, 'training/mean_value': 0.01860238052904606, 'training/mean_reward': -0.0156768299639225, 'training/mean_advantage_abs': 0.806981086730957, 'diag/policy_grad_norm_max': 1.0379078388214111, 'diag/policy_grad_norm_mean': 0.8010569214820862, 'diag/value_explained_var': -0.23756718635559082, 'diag/log_std_mean': -0.9898345470428467, 'diag/log_std_min': -1.8192341327667236, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2537754774093628, 'diag/policy_drift_mean': 0.0023136651143431664, 'diag/policy_drift_max': 0.026927810162305832, 'diag/policy_kl_mean': 0.05114208161830902, 'diag/policy_kl_max': 0.05138212442398071, 'diag/mu_target_mag_mean': 2.243549346923828, 'diag/mu_target_mag_max': 43.44136047363281, 'diag/pretanh_sat_frac': 0.034993489583333336}
{'training/total_steps': 294912, 'training/updates': 36, 'training/walltime': np.float64(178.524), 'training/update_time': np.float64(1.315), 'training/policy_pc_loss': 56.118778228759766, 'training/value_pc_loss': 0.07159171998500824, 'training/mean_value': 0.014309786260128021, 'training/mean_reward': -0.014672432094812393, 'training/mean_advantage_abs': 0.7948451638221741, 'diag/policy_grad_norm_max': 0.9152407050132751, 'diag/policy_grad_norm_mean': 0.7655873894691467, 'diag/value_explained_var': -0.13896572589874268, 'diag/log_std_mean': -0.9549010992050171, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2597527503967285, 'diag/policy_drift_mean': 0.0014563938602805138, 'diag/policy_drift_max': 0.01594751514494419, 'diag/policy_kl_mean': 0.0964786559343338, 'diag/policy_kl_max': 0.09664171934127808, 'diag/mu_target_mag_mean': 2.2962989807128906, 'diag/mu_target_mag_max': 40.16793441772461, 'diag/pretanh_sat_frac': 0.040181477864583336}
{'training/total_steps': 303104, 'training/updates': 37, 'training/walltime': np.float64(179.905), 'training/update_time': np.float64(1.373), 'training/policy_pc_loss': 44.8333740234375, 'training/value_pc_loss': 0.06708225607872009, 'training/mean_value': -0.0013836055295541883, 'training/mean_reward': -0.01557779312133789, 'training/mean_advantage_abs': 0.794700026512146, 'diag/policy_grad_norm_max': 1.0074330568313599, 'diag/policy_grad_norm_mean': 0.7699289917945862, 'diag/value_explained_var': -0.1980125904083252, 'diag/log_std_mean': -0.9461984634399414, 'diag/log_std_min': -1.970729112625122, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2551368176937103, 'diag/policy_drift_mean': 0.0015572108095511794, 'diag/policy_drift_max': 0.021018043160438538, 'diag/policy_kl_mean': 0.09636935591697693, 'diag/policy_kl_max': 0.09656178951263428, 'diag/mu_target_mag_mean': 2.265346050262451, 'diag/mu_target_mag_max': 61.125762939453125, 'diag/pretanh_sat_frac': 0.03570556640625}
{'training/total_steps': 311296, 'training/updates': 38, 'training/walltime': np.float64(181.418), 'training/update_time': np.float64(1.502), 'training/policy_pc_loss': 43.440677642822266, 'training/value_pc_loss': 0.06714856624603271, 'training/mean_value': -0.006679537706077099, 'training/mean_reward': -0.014316458255052567, 'training/mean_advantage_abs': 0.7974981069564819, 'diag/policy_grad_norm_max': 0.8967841267585754, 'diag/policy_grad_norm_mean': 0.752128005027771, 'diag/value_explained_var': -0.19594645500183105, 'diag/log_std_mean': -0.9397228956222534, 'diag/log_std_min': -1.9622501134872437, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.25702258944511414, 'diag/policy_drift_mean': 0.0010851470287889242, 'diag/policy_drift_max': 0.009053708985447884, 'diag/policy_kl_mean': 0.019769249483942986, 'diag/policy_kl_max': 0.019810914993286133, 'diag/mu_target_mag_mean': 2.3736207485198975, 'diag/mu_target_mag_max': 55.2677001953125, 'diag/pretanh_sat_frac': 0.034769694010416664}
{'training/total_steps': 319488, 'training/updates': 39, 'training/walltime': np.float64(182.848), 'training/update_time': np.float64(1.421), 'training/policy_pc_loss': 42.11773681640625, 'training/value_pc_loss': 0.06064926087856293, 'training/mean_value': -0.010584650561213493, 'training/mean_reward': -0.012758946046233177, 'training/mean_advantage_abs': 0.7936716675758362, 'diag/policy_grad_norm_max': 0.8533501625061035, 'diag/policy_grad_norm_mean': 0.7679319381713867, 'diag/value_explained_var': -0.14897239208221436, 'diag/log_std_mean': -0.9724035263061523, 'diag/log_std_min': -1.7936365604400635, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.1666666716337204, 'diag/mu_abs_mean': 0.2534419298171997, 'diag/policy_drift_mean': 0.0012505975319072604, 'diag/policy_drift_max': 0.008919639512896538, 'diag/policy_kl_mean': 0.08563403785228729, 'diag/policy_kl_max': 0.08567684888839722, 'diag/mu_target_mag_mean': 2.291405200958252, 'diag/mu_target_mag_max': 58.09558868408203, 'diag/pretanh_sat_frac': 0.03765869140625}
{'training/total_steps': 327680, 'training/updates': 40, 'training/walltime': np.float64(184.271), 'training/update_time': np.float64(1.413), 'training/policy_pc_loss': 52.94439697265625, 'training/value_pc_loss': 0.06561321020126343, 'training/mean_value': -0.01469404250383377, 'training/mean_reward': -0.01330752857029438, 'training/mean_advantage_abs': 0.7963976263999939, 'diag/policy_grad_norm_max': 0.8195993900299072, 'diag/policy_grad_norm_mean': 0.706143319606781, 'diag/value_explained_var': -0.10422265529632568, 'diag/log_std_mean': -0.9999970197677612, 'diag/log_std_min': -1.9490861892700195, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2556777894496918, 'diag/policy_drift_mean': 0.001044493168592453, 'diag/policy_drift_max': 0.008456502109766006, 'diag/policy_kl_mean': 0.4302593469619751, 'diag/policy_kl_max': 0.4303048253059387, 'diag/mu_target_mag_mean': 2.3173227310180664, 'diag/mu_target_mag_max': 40.264461517333984, 'diag/pretanh_sat_frac': 0.039652506510416664}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-158.1815), 'eval/std_score': np.float64(3.6701), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(19.027)}
{'training/total_steps': 335872, 'training/updates': 41, 'training/walltime': np.float64(204.683), 'training/update_time': np.float64(1.376), 'training/policy_pc_loss': 43.7695198059082, 'training/value_pc_loss': 0.056470200419425964, 'training/mean_value': -0.02947135642170906, 'training/mean_reward': -0.012627207674086094, 'training/mean_advantage_abs': 0.7918297052383423, 'diag/policy_grad_norm_max': 1.0785295963287354, 'diag/policy_grad_norm_mean': 0.8761133551597595, 'diag/value_explained_var': 0.022372007369995117, 'diag/log_std_mean': -0.9563648700714111, 'diag/log_std_min': -1.9397910833358765, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2534623444080353, 'diag/policy_drift_mean': 0.0020559458062052727, 'diag/policy_drift_max': 0.02025368995964527, 'diag/policy_kl_mean': 0.0385659895837307, 'diag/policy_kl_max': 0.03872495889663696, 'diag/mu_target_mag_mean': 2.247466564178467, 'diag/mu_target_mag_max': 60.507537841796875, 'diag/pretanh_sat_frac': 0.036478678385416664}
{'training/total_steps': 344064, 'training/updates': 42, 'training/walltime': np.float64(205.99), 'training/update_time': np.float64(1.298), 'training/policy_pc_loss': 36.261165618896484, 'training/value_pc_loss': 0.051661163568496704, 'training/mean_value': -0.037600062787532806, 'training/mean_reward': -0.012093188241124153, 'training/mean_advantage_abs': 0.7890720367431641, 'diag/policy_grad_norm_max': 0.8081908226013184, 'diag/policy_grad_norm_mean': 0.7537340521812439, 'diag/value_explained_var': 0.022092580795288086, 'diag/log_std_mean': -0.9740703105926514, 'diag/log_std_min': -1.7784976959228516, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2494659721851349, 'diag/policy_drift_mean': 0.001592770917341113, 'diag/policy_drift_max': 0.019510619342327118, 'diag/policy_kl_mean': 0.0742005854845047, 'diag/policy_kl_max': 0.07432287931442261, 'diag/mu_target_mag_mean': 2.1658132076263428, 'diag/mu_target_mag_max': 50.76017761230469, 'diag/pretanh_sat_frac': 0.038228352864583336}
{'training/total_steps': 352256, 'training/updates': 43, 'training/walltime': np.float64(207.446), 'training/update_time': np.float64(1.448), 'training/policy_pc_loss': 35.842018127441406, 'training/value_pc_loss': 0.05210898444056511, 'training/mean_value': -0.03698798269033432, 'training/mean_reward': -0.010496408678591251, 'training/mean_advantage_abs': 0.7835645079612732, 'diag/policy_grad_norm_max': 0.855163037776947, 'diag/policy_grad_norm_mean': 0.6930743455886841, 'diag/value_explained_var': 0.054470837116241455, 'diag/log_std_mean': -0.9539758563041687, 'diag/log_std_min': -1.7711076736450195, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.25275129079818726, 'diag/policy_drift_mean': 0.0009676008485257626, 'diag/policy_drift_max': 0.007884682156145573, 'diag/policy_kl_mean': 0.12503153085708618, 'diag/policy_kl_max': 0.12506693601608276, 'diag/mu_target_mag_mean': 2.224764823913574, 'diag/mu_target_mag_max': 49.47027587890625, 'diag/pretanh_sat_frac': 0.031697591145833336}
{'training/total_steps': 360448, 'training/updates': 44, 'training/walltime': np.float64(208.922), 'training/update_time': np.float64(1.469), 'training/policy_pc_loss': 49.017860412597656, 'training/value_pc_loss': 0.04974338039755821, 'training/mean_value': -0.04320792108774185, 'training/mean_reward': -0.010721114464104176, 'training/mean_advantage_abs': 0.7823368906974792, 'diag/policy_grad_norm_max': 1.0010981559753418, 'diag/policy_grad_norm_mean': 0.8126173615455627, 'diag/value_explained_var': 0.03375601768493652, 'diag/log_std_mean': -1.002537488937378, 'diag/log_std_min': -1.8240184783935547, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2511839270591736, 'diag/policy_drift_mean': 0.001582753611728549, 'diag/policy_drift_max': 0.01737971045076847, 'diag/policy_kl_mean': 0.21424472332000732, 'diag/policy_kl_max': 0.2144131064414978, 'diag/mu_target_mag_mean': 2.0788402557373047, 'diag/mu_target_mag_max': 39.82823181152344, 'diag/pretanh_sat_frac': 0.029927571614583332}
{'training/total_steps': 368640, 'training/updates': 45, 'training/walltime': np.float64(210.281), 'training/update_time': np.float64(1.349), 'training/policy_pc_loss': 27.90499496459961, 'training/value_pc_loss': 0.04718763381242752, 'training/mean_value': -0.057963721454143524, 'training/mean_reward': -0.010651325806975365, 'training/mean_advantage_abs': 0.7762928009033203, 'diag/policy_grad_norm_max': 0.7859923839569092, 'diag/policy_grad_norm_mean': 0.6789857149124146, 'diag/value_explained_var': 0.07328999042510986, 'diag/log_std_mean': -0.9565288424491882, 'diag/log_std_min': -1.6519498825073242, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.24642479419708252, 'diag/policy_drift_mean': 0.0012806704035028815, 'diag/policy_drift_max': 0.009730412624776363, 'diag/policy_kl_mean': 0.06623431295156479, 'diag/policy_kl_max': 0.06626695394515991, 'diag/mu_target_mag_mean': 2.213754653930664, 'diag/mu_target_mag_max': 51.077125549316406, 'diag/pretanh_sat_frac': 0.029134114583333332}
{'training/total_steps': 376832, 'training/updates': 46, 'training/walltime': np.float64(211.517), 'training/update_time': np.float64(1.225), 'training/policy_pc_loss': 35.44483947753906, 'training/value_pc_loss': 0.04427414387464523, 'training/mean_value': -0.05952509120106697, 'training/mean_reward': -0.010534845292568207, 'training/mean_advantage_abs': 0.7753802537918091, 'diag/policy_grad_norm_max': 0.7898635864257812, 'diag/policy_grad_norm_mean': 0.7057464718818665, 'diag/value_explained_var': 0.07369405031204224, 'diag/log_std_mean': -0.9435189962387085, 'diag/log_std_min': -1.5978773832321167, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2470223605632782, 'diag/policy_drift_mean': 0.0012039414141327143, 'diag/policy_drift_max': 0.010412072762846947, 'diag/policy_kl_mean': 0.06252370774745941, 'diag/policy_kl_max': 0.06256270408630371, 'diag/mu_target_mag_mean': 1.9989519119262695, 'diag/mu_target_mag_max': 54.760189056396484, 'diag/pretanh_sat_frac': 0.023274739583333332}
{'training/total_steps': 385024, 'training/updates': 47, 'training/walltime': np.float64(212.988), 'training/update_time': np.float64(1.464), 'training/policy_pc_loss': 28.817638397216797, 'training/value_pc_loss': 0.04536015912890434, 'training/mean_value': -0.06065686419606209, 'training/mean_reward': -0.010944663546979427, 'training/mean_advantage_abs': 0.7783823013305664, 'diag/policy_grad_norm_max': 0.8209880590438843, 'diag/policy_grad_norm_mean': 0.6702902317047119, 'diag/value_explained_var': 0.1364150047302246, 'diag/log_std_mean': -0.8942708373069763, 'diag/log_std_min': -1.5358467102050781, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.1666666716337204, 'diag/mu_abs_mean': 0.2439463585615158, 'diag/policy_drift_mean': 0.0009631696157157421, 'diag/policy_drift_max': 0.006909443996846676, 'diag/policy_kl_mean': 0.1178937554359436, 'diag/policy_kl_max': 0.11791455745697021, 'diag/mu_target_mag_mean': 1.9962191581726074, 'diag/mu_target_mag_max': 51.53053665161133, 'diag/pretanh_sat_frac': 0.031148274739583332}
{'training/total_steps': 393216, 'training/updates': 48, 'training/walltime': np.float64(214.294), 'training/update_time': np.float64(1.293), 'training/policy_pc_loss': 37.30155944824219, 'training/value_pc_loss': 0.04966118186712265, 'training/mean_value': -0.06055757403373718, 'training/mean_reward': -0.011438354849815369, 'training/mean_advantage_abs': 0.7817842960357666, 'diag/policy_grad_norm_max': 0.717759907245636, 'diag/policy_grad_norm_mean': 0.6306040287017822, 'diag/value_explained_var': 0.021935105323791504, 'diag/log_std_mean': -0.9175421595573425, 'diag/log_std_min': -1.5787299871444702, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.24675258994102478, 'diag/policy_drift_mean': 0.0009728448349051178, 'diag/policy_drift_max': 0.008373094722628593, 'diag/policy_kl_mean': 0.10361219942569733, 'diag/policy_kl_max': 0.10364466905593872, 'diag/mu_target_mag_mean': 1.8957788944244385, 'diag/mu_target_mag_max': 36.38758087158203, 'diag/pretanh_sat_frac': 0.040262858072916664}
{'training/total_steps': 401408, 'training/updates': 49, 'training/walltime': np.float64(215.567), 'training/update_time': np.float64(1.265), 'training/policy_pc_loss': 50.36165237426758, 'training/value_pc_loss': 0.04977600648999214, 'training/mean_value': -0.06988131999969482, 'training/mean_reward': -0.011675067245960236, 'training/mean_advantage_abs': 0.779544472694397, 'diag/policy_grad_norm_max': 0.8419793248176575, 'diag/policy_grad_norm_mean': 0.7082021236419678, 'diag/value_explained_var': 0.06451284885406494, 'diag/log_std_mean': -0.9878888130187988, 'diag/log_std_min': -1.5856651067733765, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.24669574201107025, 'diag/policy_drift_mean': 0.0012278702342882752, 'diag/policy_drift_max': 0.01036966685205698, 'diag/policy_kl_mean': 0.26771870255470276, 'diag/policy_kl_max': 0.26778125762939453, 'diag/mu_target_mag_mean': 1.9250760078430176, 'diag/mu_target_mag_max': 34.30641555786133, 'diag/pretanh_sat_frac': 0.03521728515625}
