{'training/total_steps': 196608, 'training/updates': 24, 'training/walltime': np.float64(133.008), 'training/update_time': np.float64(1.761), 'training/policy_pc_loss': 92.74261474609375, 'training/value_pc_loss': 0.02076331153512001, 'training/mean_value': -0.06187821552157402, 'training/mean_reward': 0.004808203317224979, 'training/mean_advantage_abs': 0.7792966365814209, 'diag/policy_grad_norm_max': 1.1031463146209717, 'diag/policy_grad_norm_mean': 1.0173275470733643, 'diag/value_explained_var': -0.2925136089324951, 'diag/log_std_mean': -1.5762958526611328, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.201302632689476, 'diag/policy_drift_mean': 0.002467354526743293, 'diag/policy_drift_max': 0.019528083503246307, 'diag/policy_kl_mean': 0.02465779520571232, 'diag/policy_kl_max': 0.024855613708496094, 'diag/mu_target_mag_mean': 3.4408156871795654, 'diag/mu_target_mag_max': 60.79423522949219, 'diag/pretanh_sat_frac': 2.0345052083333332e-05}
{'training/total_steps': 204800, 'training/updates': 25, 'training/walltime': np.float64(134.914), 'training/update_time': np.float64(1.899), 'training/policy_pc_loss': 118.01720428466797, 'training/value_pc_loss': 0.02103876881301403, 'training/mean_value': -0.06176000088453293, 'training/mean_reward': 0.005401625297963619, 'training/mean_advantage_abs': 0.7787325382232666, 'diag/policy_grad_norm_max': 1.2615686655044556, 'diag/policy_grad_norm_mean': 1.1180789470672607, 'diag/value_explained_var': -0.3244987726211548, 'diag/log_std_mean': -1.6603069305419922, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20406697690486908, 'diag/policy_drift_mean': 0.0031250256579369307, 'diag/policy_drift_max': 0.0156428012996912, 'diag/policy_kl_mean': 0.11834357678890228, 'diag/policy_kl_max': 0.11853808164596558, 'diag/mu_target_mag_mean': 3.4491286277770996, 'diag/mu_target_mag_max': 59.653865814208984, 'diag/pretanh_sat_frac': 2.0345052083333332e-05}
{'training/total_steps': 212992, 'training/updates': 26, 'training/walltime': np.float64(136.554), 'training/update_time': np.float64(1.631), 'training/policy_pc_loss': 116.41177368164062, 'training/value_pc_loss': 0.017680179327726364, 'training/mean_value': -0.05852454900741577, 'training/mean_reward': 0.004961153492331505, 'training/mean_advantage_abs': 0.7751772403717041, 'diag/policy_grad_norm_max': 1.426196575164795, 'diag/policy_grad_norm_mean': 1.1838819980621338, 'diag/value_explained_var': -0.3938276767730713, 'diag/log_std_mean': -1.6603279113769531, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.3333333432674408, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.1985255479812622, 'diag/policy_drift_mean': 0.0044239843264222145, 'diag/policy_drift_max': 0.01641000621020794, 'diag/policy_kl_mean': 0.0790378600358963, 'diag/policy_kl_max': 0.07919180393218994, 'diag/mu_target_mag_mean': 3.6276116371154785, 'diag/mu_target_mag_max': 81.2536849975586, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 221184, 'training/updates': 27, 'training/walltime': np.float64(138.089), 'training/update_time': np.float64(1.525), 'training/policy_pc_loss': 98.8210220336914, 'training/value_pc_loss': 0.016496405005455017, 'training/mean_value': -0.057828206568956375, 'training/mean_reward': 0.003574350383132696, 'training/mean_advantage_abs': 0.7899265289306641, 'diag/policy_grad_norm_max': 1.40498685836792, 'diag/policy_grad_norm_mean': 1.1512056589126587, 'diag/value_explained_var': -0.3571748733520508, 'diag/log_std_mean': -1.7045977115631104, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.19291162490844727, 'diag/policy_drift_mean': 0.005040002055466175, 'diag/policy_drift_max': 0.021514838561415672, 'diag/policy_kl_mean': 0.08641345798969269, 'diag/policy_kl_max': 0.08659112453460693, 'diag/mu_target_mag_mean': 3.656121015548706, 'diag/mu_target_mag_max': 80.45665740966797, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 229376, 'training/updates': 28, 'training/walltime': np.float64(139.837), 'training/update_time': np.float64(1.738), 'training/policy_pc_loss': 157.71336364746094, 'training/value_pc_loss': 0.016848083585500717, 'training/mean_value': -0.05219146981835365, 'training/mean_reward': 0.003877533134073019, 'training/mean_advantage_abs': 0.7752687335014343, 'diag/policy_grad_norm_max': 1.2321078777313232, 'diag/policy_grad_norm_mean': 1.099223256111145, 'diag/value_explained_var': -0.34958159923553467, 'diag/log_std_mean': -1.7580846548080444, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.3333333432674408, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.18974432349205017, 'diag/policy_drift_mean': 0.0036477982066571712, 'diag/policy_drift_max': 0.019201630726456642, 'diag/policy_kl_mean': 0.07405374944210052, 'diag/policy_kl_max': 0.0742502212524414, 'diag/mu_target_mag_mean': 3.7283246517181396, 'diag/mu_target_mag_max': 61.73561096191406, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 237568, 'training/updates': 29, 'training/walltime': np.float64(141.308), 'training/update_time': np.float64(1.461), 'training/policy_pc_loss': 103.3568344116211, 'training/value_pc_loss': 0.014487515203654766, 'training/mean_value': -0.057045917958021164, 'training/mean_reward': 0.004055136349052191, 'training/mean_advantage_abs': 0.7782338261604309, 'diag/policy_grad_norm_max': 1.2771021127700806, 'diag/policy_grad_norm_mean': 1.0912796258926392, 'diag/value_explained_var': -0.34266626834869385, 'diag/log_std_mean': -1.6703598499298096, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.3333333432674408, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.18876497447490692, 'diag/policy_drift_mean': 0.0036281533539295197, 'diag/policy_drift_max': 0.016659781336784363, 'diag/policy_kl_mean': 0.11485746502876282, 'diag/policy_kl_max': 0.11496418714523315, 'diag/mu_target_mag_mean': 3.693467617034912, 'diag/mu_target_mag_max': 80.00814819335938, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 245760, 'training/updates': 30, 'training/walltime': np.float64(142.596), 'training/update_time': np.float64(1.28), 'training/policy_pc_loss': 89.77603912353516, 'training/value_pc_loss': 0.021261148154735565, 'training/mean_value': -0.056859225034713745, 'training/mean_reward': 0.005344865377992392, 'training/mean_advantage_abs': 0.7783217430114746, 'diag/policy_grad_norm_max': 1.286848783493042, 'diag/policy_grad_norm_mean': 1.0678908824920654, 'diag/value_explained_var': -0.36807918548583984, 'diag/log_std_mean': -1.597174048423767, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.19738125801086426, 'diag/policy_drift_mean': 0.0032527828589081764, 'diag/policy_drift_max': 0.02040848881006241, 'diag/policy_kl_mean': 0.06139428913593292, 'diag/policy_kl_max': 0.06159454584121704, 'diag/mu_target_mag_mean': 3.446760654449463, 'diag/mu_target_mag_max': 58.34450912475586, 'diag/pretanh_sat_frac': 0.0}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-9.8294), 'eval/std_score': np.float64(0.857), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(15.043)}
{'training/total_steps': 253952, 'training/updates': 31, 'training/walltime': np.float64(159.179), 'training/update_time': np.float64(1.527), 'training/policy_pc_loss': 84.20050048828125, 'training/value_pc_loss': 0.02562502771615982, 'training/mean_value': -0.059121809899806976, 'training/mean_reward': 0.0072930725291371346, 'training/mean_advantage_abs': 0.7870596647262573, 'diag/policy_grad_norm_max': 1.3093481063842773, 'diag/policy_grad_norm_mean': 1.0998791456222534, 'diag/value_explained_var': -0.2416774034500122, 'diag/log_std_mean': -1.5791610479354858, 'diag/log_std_min': -1.9774686098098755, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2077934741973877, 'diag/policy_drift_mean': 0.003152006072923541, 'diag/policy_drift_max': 0.02220696210861206, 'diag/policy_kl_mean': 0.08125065267086029, 'diag/policy_kl_max': 0.08148753643035889, 'diag/mu_target_mag_mean': 3.5127291679382324, 'diag/mu_target_mag_max': 57.14295959472656, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 262144, 'training/updates': 32, 'training/walltime': np.float64(160.787), 'training/update_time': np.float64(1.595), 'training/policy_pc_loss': 96.91291809082031, 'training/value_pc_loss': 0.021239425987005234, 'training/mean_value': -0.04170805960893631, 'training/mean_reward': 0.00465814583003521, 'training/mean_advantage_abs': 0.7871934771537781, 'diag/policy_grad_norm_max': 1.1979331970214844, 'diag/policy_grad_norm_mean': 1.009534239768982, 'diag/value_explained_var': -1.123232364654541, 'diag/log_std_mean': -1.580054759979248, 'diag/log_std_min': -1.9006110429763794, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.21415667235851288, 'diag/policy_drift_mean': 0.003120170906186104, 'diag/policy_drift_max': 0.016656627878546715, 'diag/policy_kl_mean': 0.1124952957034111, 'diag/policy_kl_max': 0.11260098218917847, 'diag/mu_target_mag_mean': 2.9465746879577637, 'diag/mu_target_mag_max': 45.895896911621094, 'diag/pretanh_sat_frac': 8.138020833333333e-05}
{'training/total_steps': 270336, 'training/updates': 33, 'training/walltime': np.float64(162.2), 'training/update_time': np.float64(1.398), 'training/policy_pc_loss': 109.87983703613281, 'training/value_pc_loss': 0.032122910022735596, 'training/mean_value': -0.03492683172225952, 'training/mean_reward': 0.011872684583067894, 'training/mean_advantage_abs': 0.7878878712654114, 'diag/policy_grad_norm_max': 1.5058836936950684, 'diag/policy_grad_norm_mean': 1.2026491165161133, 'diag/value_explained_var': -0.66517174243927, 'diag/log_std_mean': -1.6398570537567139, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20721864700317383, 'diag/policy_drift_mean': 0.0033062025904655457, 'diag/policy_drift_max': 0.020029211416840553, 'diag/policy_kl_mean': 0.07070736587047577, 'diag/policy_kl_max': 0.07109928131103516, 'diag/mu_target_mag_mean': 3.3836944103240967, 'diag/mu_target_mag_max': 91.30048370361328, 'diag/pretanh_sat_frac': 8.138020833333333e-05}
{'training/total_steps': 278528, 'training/updates': 34, 'training/walltime': np.float64(163.46), 'training/update_time': np.float64(1.25), 'training/policy_pc_loss': 88.28265380859375, 'training/value_pc_loss': 0.02904067374765873, 'training/mean_value': -0.030114395543932915, 'training/mean_reward': 0.012598680332303047, 'training/mean_advantage_abs': 0.7850675582885742, 'diag/policy_grad_norm_max': 1.3326855897903442, 'diag/policy_grad_norm_mean': 1.128104329109192, 'diag/value_explained_var': -0.8385938405990601, 'diag/log_std_mean': -1.5899122953414917, 'diag/log_std_min': -1.9818809032440186, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2023203819990158, 'diag/policy_drift_mean': 0.003746451810002327, 'diag/policy_drift_max': 0.021126197651028633, 'diag/policy_kl_mean': 0.07054363191127777, 'diag/policy_kl_max': 0.07073336839675903, 'diag/mu_target_mag_mean': 3.714797019958496, 'diag/mu_target_mag_max': 64.54287719726562, 'diag/pretanh_sat_frac': 4.0690104166666664e-05}
{'training/total_steps': 286720, 'training/updates': 35, 'training/walltime': np.float64(164.81), 'training/update_time': np.float64(1.341), 'training/policy_pc_loss': 120.0631103515625, 'training/value_pc_loss': 0.032319702208042145, 'training/mean_value': -0.033207006752491, 'training/mean_reward': 0.012530332431197166, 'training/mean_advantage_abs': 0.7774595022201538, 'diag/policy_grad_norm_max': 1.5122945308685303, 'diag/policy_grad_norm_mean': 1.2496496438980103, 'diag/value_explained_var': -0.6587430238723755, 'diag/log_std_mean': -1.6771345138549805, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20167866349220276, 'diag/policy_drift_mean': 0.004061610903590918, 'diag/policy_drift_max': 0.01812061294913292, 'diag/policy_kl_mean': 0.11852473765611649, 'diag/policy_kl_max': 0.11883366107940674, 'diag/mu_target_mag_mean': 3.2885913848876953, 'diag/mu_target_mag_max': 68.14920043945312, 'diag/pretanh_sat_frac': 4.0690104166666664e-05}
{'training/total_steps': 294912, 'training/updates': 36, 'training/walltime': np.float64(166.246), 'training/update_time': np.float64(1.426), 'training/policy_pc_loss': 109.75692749023438, 'training/value_pc_loss': 0.029777225106954575, 'training/mean_value': -0.03039385937154293, 'training/mean_reward': 0.012085646390914917, 'training/mean_advantage_abs': 0.7874215841293335, 'diag/policy_grad_norm_max': 1.2901252508163452, 'diag/policy_grad_norm_mean': 1.1112275123596191, 'diag/value_explained_var': -0.7665402889251709, 'diag/log_std_mean': -1.6756305694580078, 'diag/log_std_min': -1.9769223928451538, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20268464088439941, 'diag/policy_drift_mean': 0.0032356258016079664, 'diag/policy_drift_max': 0.01997634768486023, 'diag/policy_kl_mean': 0.057549070566892624, 'diag/policy_kl_max': 0.05769157409667969, 'diag/mu_target_mag_mean': 3.695873260498047, 'diag/mu_target_mag_max': 62.06916427612305, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 303104, 'training/updates': 37, 'training/walltime': np.float64(167.636), 'training/update_time': np.float64(1.378), 'training/policy_pc_loss': 115.70802307128906, 'training/value_pc_loss': 0.02716616727411747, 'training/mean_value': -0.02755631133913994, 'training/mean_reward': 0.011587808839976788, 'training/mean_advantage_abs': 0.7851647138595581, 'diag/policy_grad_norm_max': 1.528225302696228, 'diag/policy_grad_norm_mean': 1.2495336532592773, 'diag/value_explained_var': -0.825850248336792, 'diag/log_std_mean': -1.6645429134368896, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.19565752148628235, 'diag/policy_drift_mean': 0.004699111916124821, 'diag/policy_drift_max': 0.02562882751226425, 'diag/policy_kl_mean': 0.006221315823495388, 'diag/policy_kl_max': 0.0066599249839782715, 'diag/mu_target_mag_mean': 3.5688085556030273, 'diag/mu_target_mag_max': 72.3861083984375, 'diag/pretanh_sat_frac': 2.0345052083333332e-05}
{'training/total_steps': 311296, 'training/updates': 38, 'training/walltime': np.float64(168.887), 'training/update_time': np.float64(1.241), 'training/policy_pc_loss': 89.17533874511719, 'training/value_pc_loss': 0.03279851749539375, 'training/mean_value': -0.031115150079131126, 'training/mean_reward': 0.012634171172976494, 'training/mean_advantage_abs': 0.7845072746276855, 'diag/policy_grad_norm_max': 1.2989248037338257, 'diag/policy_grad_norm_mean': 1.115444540977478, 'diag/value_explained_var': -0.8804440498352051, 'diag/log_std_mean': -1.625473976135254, 'diag/log_std_min': -1.9663424491882324, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2012845277786255, 'diag/policy_drift_mean': 0.004181894473731518, 'diag/policy_drift_max': 0.02131642773747444, 'diag/policy_kl_mean': 0.02900811843574047, 'diag/policy_kl_max': 0.029250025749206543, 'diag/mu_target_mag_mean': 3.5430192947387695, 'diag/mu_target_mag_max': 82.37548828125, 'diag/pretanh_sat_frac': 4.0690104166666664e-05}
{'training/total_steps': 319488, 'training/updates': 39, 'training/walltime': np.float64(170.244), 'training/update_time': np.float64(1.348), 'training/policy_pc_loss': 103.16211700439453, 'training/value_pc_loss': 0.0351509228348732, 'training/mean_value': -0.027389422059059143, 'training/mean_reward': 0.014284809119999409, 'training/mean_advantage_abs': 0.7858556509017944, 'diag/policy_grad_norm_max': 1.4276264905929565, 'diag/policy_grad_norm_mean': 1.1955845355987549, 'diag/value_explained_var': -0.8456923961639404, 'diag/log_std_mean': -1.6360681056976318, 'diag/log_std_min': -1.984757661819458, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20726776123046875, 'diag/policy_drift_mean': 0.003922206349670887, 'diag/policy_drift_max': 0.02015584520995617, 'diag/policy_kl_mean': 0.03562378138303757, 'diag/policy_kl_max': 0.03596854209899902, 'diag/mu_target_mag_mean': 3.5395209789276123, 'diag/mu_target_mag_max': 61.36531448364258, 'diag/pretanh_sat_frac': 0.00010172526041666667}
{'training/total_steps': 327680, 'training/updates': 40, 'training/walltime': np.float64(171.68), 'training/update_time': np.float64(1.426), 'training/policy_pc_loss': 89.9188232421875, 'training/value_pc_loss': 0.03092421218752861, 'training/mean_value': -0.024676933884620667, 'training/mean_reward': 0.013136686757206917, 'training/mean_advantage_abs': 0.7827214598655701, 'diag/policy_grad_norm_max': 1.7518184185028076, 'diag/policy_grad_norm_mean': 1.309462308883667, 'diag/value_explained_var': -0.8205879926681519, 'diag/log_std_mean': -1.5950076580047607, 'diag/log_std_min': -1.971781611442566, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.20668569207191467, 'diag/policy_drift_mean': 0.00508467759937048, 'diag/policy_drift_max': 0.025955889374017715, 'diag/policy_kl_mean': 0.13992024958133698, 'diag/policy_kl_max': 0.14020895957946777, 'diag/mu_target_mag_mean': 3.54414439201355, 'diag/mu_target_mag_max': 77.63318634033203, 'diag/pretanh_sat_frac': 0.0}
{'eval/num_episodes': 10, 'eval/mean_score': np.float64(-9.7507), 'eval/std_score': np.float64(0.5691), 'eval/mean_episode_length': np.float64(1000.0), 'eval/eval_time': np.float64(15.051)}
{'training/total_steps': 335872, 'training/updates': 41, 'training/walltime': np.float64(188.111), 'training/update_time': np.float64(1.368), 'training/policy_pc_loss': 102.95943450927734, 'training/value_pc_loss': 0.032724663615226746, 'training/mean_value': -0.030263571068644524, 'training/mean_reward': 0.012980939820408821, 'training/mean_advantage_abs': 0.7897685766220093, 'diag/policy_grad_norm_max': 1.311720848083496, 'diag/policy_grad_norm_mean': 1.106452465057373, 'diag/value_explained_var': -0.9527837038040161, 'diag/log_std_mean': -1.594098448753357, 'diag/log_std_min': -1.9658976793289185, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.205288827419281, 'diag/policy_drift_mean': 0.0029978982638567686, 'diag/policy_drift_max': 0.02139982581138611, 'diag/policy_kl_mean': 0.01010001078248024, 'diag/policy_kl_max': 0.010339021682739258, 'diag/mu_target_mag_mean': 3.348803997039795, 'diag/mu_target_mag_max': 56.45623016357422, 'diag/pretanh_sat_frac': 6.103515625e-05}
{'training/total_steps': 344064, 'training/updates': 42, 'training/walltime': np.float64(189.379), 'training/update_time': np.float64(1.257), 'training/policy_pc_loss': 115.71888732910156, 'training/value_pc_loss': 0.03527604043483734, 'training/mean_value': -0.0307427067309618, 'training/mean_reward': 0.013150108978152275, 'training/mean_advantage_abs': 0.7831680774688721, 'diag/policy_grad_norm_max': 1.3640806674957275, 'diag/policy_grad_norm_mean': 1.2146068811416626, 'diag/value_explained_var': -0.8883786201477051, 'diag/log_std_mean': -1.6281383037567139, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.21709910035133362, 'diag/policy_drift_mean': 0.004272297956049442, 'diag/policy_drift_max': 0.024125751107931137, 'diag/policy_kl_mean': 0.11974508315324783, 'diag/policy_kl_max': 0.12008655071258545, 'diag/mu_target_mag_mean': 3.4579923152923584, 'diag/mu_target_mag_max': 55.433799743652344, 'diag/pretanh_sat_frac': 0.00010172526041666667}
{'training/total_steps': 352256, 'training/updates': 43, 'training/walltime': np.float64(190.726), 'training/update_time': np.float64(1.336), 'training/policy_pc_loss': 110.53041076660156, 'training/value_pc_loss': 0.03050536848604679, 'training/mean_value': -0.02316615730524063, 'training/mean_reward': 0.01232884917408228, 'training/mean_advantage_abs': 0.7892687320709229, 'diag/policy_grad_norm_max': 1.330024003982544, 'diag/policy_grad_norm_mean': 1.1175107955932617, 'diag/value_explained_var': -1.092756748199463, 'diag/log_std_mean': -1.6157602071762085, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2067355215549469, 'diag/policy_drift_mean': 0.0033420901745557785, 'diag/policy_drift_max': 0.01981811225414276, 'diag/policy_kl_mean': 0.05691518262028694, 'diag/policy_kl_max': 0.05717891454696655, 'diag/mu_target_mag_mean': 3.533554792404175, 'diag/mu_target_mag_max': 67.3427734375, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 360448, 'training/updates': 44, 'training/walltime': np.float64(192.261), 'training/update_time': np.float64(1.517), 'training/policy_pc_loss': 114.88921356201172, 'training/value_pc_loss': 0.03189987689256668, 'training/mean_value': -0.030360452830791473, 'training/mean_reward': 0.011890992522239685, 'training/mean_advantage_abs': 0.7928487062454224, 'diag/policy_grad_norm_max': 1.4463396072387695, 'diag/policy_grad_norm_mean': 1.1529039144515991, 'diag/value_explained_var': -0.9698449373245239, 'diag/log_std_mean': -1.5729650259017944, 'diag/log_std_min': -1.9923866987228394, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2171284556388855, 'diag/policy_drift_mean': 0.003586600534617901, 'diag/policy_drift_max': 0.016998181119561195, 'diag/policy_kl_mean': 0.03880305960774422, 'diag/policy_kl_max': 0.03893768787384033, 'diag/mu_target_mag_mean': 3.5078182220458984, 'diag/mu_target_mag_max': 55.844512939453125, 'diag/pretanh_sat_frac': 6.103515625e-05}
{'training/total_steps': 368640, 'training/updates': 45, 'training/walltime': np.float64(193.748), 'training/update_time': np.float64(1.478), 'training/policy_pc_loss': 99.6099853515625, 'training/value_pc_loss': 0.03760747238993645, 'training/mean_value': -0.03693613409996033, 'training/mean_reward': 0.012568334117531776, 'training/mean_advantage_abs': 0.7911581993103027, 'diag/policy_grad_norm_max': 1.5188060998916626, 'diag/policy_grad_norm_mean': 1.193376898765564, 'diag/value_explained_var': -0.867547869682312, 'diag/log_std_mean': -1.593467116355896, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.22416898608207703, 'diag/policy_drift_mean': 0.0035060360096395016, 'diag/policy_drift_max': 0.025086665526032448, 'diag/policy_kl_mean': 0.012727716937661171, 'diag/policy_kl_max': 0.013014912605285645, 'diag/mu_target_mag_mean': 3.3174655437469482, 'diag/mu_target_mag_max': 60.90415954589844, 'diag/pretanh_sat_frac': 0.0005289713541666666}
{'training/total_steps': 376832, 'training/updates': 46, 'training/walltime': np.float64(194.994), 'training/update_time': np.float64(1.237), 'training/policy_pc_loss': 134.66175842285156, 'training/value_pc_loss': 0.03478585556149483, 'training/mean_value': -0.03807906061410904, 'training/mean_reward': 0.01141095720231533, 'training/mean_advantage_abs': 0.7818711996078491, 'diag/policy_grad_norm_max': 1.5419397354125977, 'diag/policy_grad_norm_mean': 1.31284499168396, 'diag/value_explained_var': -0.71727454662323, 'diag/log_std_mean': -1.7107329368591309, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.23053470253944397, 'diag/policy_drift_mean': 0.003217628225684166, 'diag/policy_drift_max': 0.020419232547283173, 'diag/policy_kl_mean': 0.23490381240844727, 'diag/policy_kl_max': 0.2352035641670227, 'diag/mu_target_mag_mean': 3.540428876876831, 'diag/mu_target_mag_max': 62.821895599365234, 'diag/pretanh_sat_frac': 0.00048828125}
{'training/total_steps': 385024, 'training/updates': 47, 'training/walltime': np.float64(196.294), 'training/update_time': np.float64(1.291), 'training/policy_pc_loss': 133.37728881835938, 'training/value_pc_loss': 0.03158164769411087, 'training/mean_value': -0.02668379247188568, 'training/mean_reward': 0.011706999503076077, 'training/mean_advantage_abs': 0.7815404534339905, 'diag/policy_grad_norm_max': 1.6738983392715454, 'diag/policy_grad_norm_mean': 1.3496317863464355, 'diag/value_explained_var': -0.8818711042404175, 'diag/log_std_mean': -1.7239307165145874, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.3333333432674408, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.21550880372524261, 'diag/policy_drift_mean': 0.005138245411217213, 'diag/policy_drift_max': 0.02527075819671154, 'diag/policy_kl_mean': 0.02523742988705635, 'diag/policy_kl_max': 0.025664448738098145, 'diag/mu_target_mag_mean': 3.9641318321228027, 'diag/mu_target_mag_max': 72.60800170898438, 'diag/pretanh_sat_frac': 0.0}
{'training/total_steps': 393216, 'training/updates': 48, 'training/walltime': np.float64(197.817), 'training/update_time': np.float64(1.513), 'training/policy_pc_loss': 108.41461181640625, 'training/value_pc_loss': 0.02973988652229309, 'training/mean_value': -0.02764558419585228, 'training/mean_reward': 0.011706897057592869, 'training/mean_advantage_abs': 0.7832525968551636, 'diag/policy_grad_norm_max': 1.3183387517929077, 'diag/policy_grad_norm_mean': 1.1193149089813232, 'diag/value_explained_var': -0.8900805711746216, 'diag/log_std_mean': -1.6919245719909668, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.3333333432674408, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.21267172694206238, 'diag/policy_drift_mean': 0.0038652389775961637, 'diag/policy_drift_max': 0.017669405788183212, 'diag/policy_kl_mean': 0.04823649674654007, 'diag/policy_kl_max': 0.048448145389556885, 'diag/mu_target_mag_mean': 3.834582805633545, 'diag/mu_target_mag_max': 66.04765319824219, 'diag/pretanh_sat_frac': 0.0001220703125}
{'training/total_steps': 401408, 'training/updates': 49, 'training/walltime': np.float64(199.232), 'training/update_time': np.float64(1.405), 'training/policy_pc_loss': 103.9755859375, 'training/value_pc_loss': 0.027970558032393456, 'training/mean_value': -0.023687288165092468, 'training/mean_reward': 0.011710315942764282, 'training/mean_advantage_abs': 0.7885994911193848, 'diag/policy_grad_norm_max': 1.4720548391342163, 'diag/policy_grad_norm_mean': 1.1930220127105713, 'diag/value_explained_var': -0.8539990186691284, 'diag/log_std_mean': -1.6966623067855835, 'diag/log_std_min': -2.0, 'diag/frac_std_at_min': 0.1666666716337204, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.21548208594322205, 'diag/policy_drift_mean': 0.003253569593653083, 'diag/policy_drift_max': 0.019522424787282944, 'diag/policy_kl_mean': 0.12540042400360107, 'diag/policy_kl_max': 0.12557870149612427, 'diag/mu_target_mag_mean': 3.757031202316284, 'diag/mu_target_mag_max': 65.91241455078125, 'diag/pretanh_sat_frac': 2.0345052083333332e-05}
