{'training/total_steps': 245760, 'training/updates': 12, 'training/sps': np.float64(23290.645), 'training/walltime': np.float64(55.92), 'training/rollout_time': np.float64(0.828), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.010573212057352066, 'training/entropy': 1.74348783493042, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.013700680807232857, 'training/total_loss': -0.010242445394396782, 'training/value_loss': 0.0034582363441586494}
{'training/total_steps': 266240, 'training/updates': 13, 'training/sps': np.float64(23711.422), 'training/walltime': np.float64(56.785), 'training/rollout_time': np.float64(0.815), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.013281343504786491, 'training/entropy': 1.7117258310317993, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.01811044290661812, 'training/total_loss': -0.012871745973825455, 'training/value_loss': 0.005238697398453951}
{'training/total_steps': 286720, 'training/updates': 14, 'training/sps': np.float64(24253.657), 'training/walltime': np.float64(57.63), 'training/rollout_time': np.float64(0.795), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.01136875618249178, 'training/entropy': 1.6619198322296143, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.011783042922616005, 'training/total_loss': -0.0027239196933805943, 'training/value_loss': 0.009059123694896698}
{'training/total_steps': 307200, 'training/updates': 15, 'training/sps': np.float64(24023.085), 'training/walltime': np.float64(58.484), 'training/rollout_time': np.float64(0.803), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.008935325779020786, 'training/entropy': 1.6478984355926514, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006585224997252226, 'training/total_loss': 0.0007246099412441254, 'training/value_loss': 0.0073098354041576385}
{'training/total_steps': 327680, 'training/updates': 16, 'training/sps': np.float64(23503.223), 'training/walltime': np.float64(59.356), 'training/rollout_time': np.float64(0.822), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008911196142435074, 'training/entropy': 1.6629889011383057, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0016882558120414615, 'training/total_loss': 0.008367891423404217, 'training/value_loss': 0.010056147351861}
{'training/total_steps': 348160, 'training/updates': 17, 'training/sps': np.float64(23535.37), 'training/walltime': np.float64(60.228), 'training/rollout_time': np.float64(0.821), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.010638391599059105, 'training/entropy': 1.6179919242858887, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00660943565890193, 'training/total_loss': -0.003429810516536236, 'training/value_loss': 0.003179625142365694}
{'training/total_steps': 368640, 'training/updates': 18, 'training/sps': np.float64(24202.978), 'training/walltime': np.float64(61.075), 'training/rollout_time': np.float64(0.797), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009154969826340675, 'training/entropy': 1.609267234802246, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0012449559289962053, 'training/total_loss': 0.0025595410261303186, 'training/value_loss': 0.003804496955126524}
{'training/total_steps': 389120, 'training/updates': 19, 'training/sps': np.float64(23602.404), 'training/walltime': np.float64(61.944), 'training/rollout_time': np.float64(0.819), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008474528789520264, 'training/entropy': 1.6287051439285278, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0016668295720592141, 'training/total_loss': 0.010382769629359245, 'training/value_loss': 0.008715939708054066}
{'training/total_steps': 409600, 'training/updates': 20, 'training/sps': np.float64(23857.762), 'training/walltime': np.float64(62.804), 'training/rollout_time': np.float64(0.808), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009410158731043339, 'training/entropy': 1.625732421875, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0014524445869028568, 'training/total_loss': 0.00259313452988863, 'training/value_loss': 0.004045578651130199}
{'training/total_steps': 430080, 'training/updates': 21, 'training/sps': np.float64(23339.556), 'training/walltime': np.float64(63.682), 'training/rollout_time': np.float64(0.826), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.009159490466117859, 'training/entropy': 1.562868356704712, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.003222852945327759, 'training/total_loss': 0.00010196851508226246, 'training/value_loss': 0.0033248213585466146}
{'training/total_steps': 450560, 'training/updates': 22, 'training/sps': np.float64(22235.818), 'training/walltime': np.float64(64.604), 'training/rollout_time': np.float64(0.871), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.0073821283876895905, 'training/entropy': 1.5100187063217163, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.0007824067724868655, 'training/total_loss': 0.0422871969640255, 'training/value_loss': 0.041504789143800735}
{'training/total_steps': 471040, 'training/updates': 23, 'training/sps': np.float64(22891.463), 'training/walltime': np.float64(65.501), 'training/rollout_time': np.float64(0.844), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009111210703849792, 'training/entropy': 1.4960683584213257, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0011483144480735064, 'training/total_loss': 0.012891148217022419, 'training/value_loss': 0.014039462432265282}
{'training/total_steps': 491520, 'training/updates': 24, 'training/sps': np.float64(23066.141), 'training/walltime': np.float64(66.39), 'training/rollout_time': np.float64(0.838), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.00890905037522316, 'training/entropy': 1.5292177200317383, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.007833453826606274, 'training/total_loss': -0.005353217013180256, 'training/value_loss': 0.002480236580595374}
{'training/total_steps': 512000, 'training/updates': 25, 'training/sps': np.float64(23473.602), 'training/walltime': np.float64(67.264), 'training/rollout_time': np.float64(0.819), 'training/update_time': np.float64(0.054), 'training/approx_kl': 0.007558450568467379, 'training/entropy': 1.5061739683151245, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00562549103051424, 'training/total_loss': -0.004498053342103958, 'training/value_loss': 0.0011274379212409258}
{'training/total_steps': 532480, 'training/updates': 26, 'training/sps': np.float64(22389.346), 'training/walltime': np.float64(68.18), 'training/rollout_time': np.float64(0.861), 'training/update_time': np.float64(0.053), 'training/approx_kl': 0.007379370741546154, 'training/entropy': 1.4775147438049316, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006672671064734459, 'training/total_loss': -0.005986582487821579, 'training/value_loss': 0.000686088518705219}
{'training/total_steps': 552960, 'training/updates': 27, 'training/sps': np.float64(22921.914), 'training/walltime': np.float64(69.076), 'training/rollout_time': np.float64(0.842), 'training/update_time': np.float64(0.052), 'training/approx_kl': 0.009773911908268929, 'training/entropy': 1.4178805351257324, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.009021913632750511, 'training/total_loss': -0.008306870236992836, 'training/value_loss': 0.0007150432793423533}
{'training/total_steps': 573440, 'training/updates': 28, 'training/sps': np.float64(18516.545), 'training/walltime': np.float64(70.183), 'training/rollout_time': np.float64(1.056), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.010011857375502586, 'training/entropy': 1.3591572046279907, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00980542041361332, 'training/total_loss': -0.00864982046186924, 'training/value_loss': 0.0011556007666513324}
{'training/total_steps': 593920, 'training/updates': 29, 'training/sps': np.float64(23356.049), 'training/walltime': np.float64(71.061), 'training/rollout_time': np.float64(0.827), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.01120394840836525, 'training/entropy': 1.2708631753921509, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005409780889749527, 'training/total_loss': -0.003588591469451785, 'training/value_loss': 0.0018211889546364546}
{'training/total_steps': 614400, 'training/updates': 30, 'training/sps': np.float64(23419.351), 'training/walltime': np.float64(71.937), 'training/rollout_time': np.float64(0.826), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.00928495079278946, 'training/entropy': 1.1725188493728638, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0017064984422177076, 'training/total_loss': 0.00216736551374197, 'training/value_loss': 0.0038738641887903214}
