{'training/total_steps': 245760, 'training/updates': 12, 'training/sps': np.float64(24267.607), 'training/walltime': np.float64(53.776), 'training/rollout_time': np.float64(0.794), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.011921954341232777, 'training/entropy': 1.7893853187561035, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.010989401489496231, 'training/total_loss': -0.005287062376737595, 'training/value_loss': 0.005702340044081211}
{'training/total_steps': 266240, 'training/updates': 13, 'training/sps': np.float64(24239.907), 'training/walltime': np.float64(54.622), 'training/rollout_time': np.float64(0.795), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.011686738580465317, 'training/entropy': 1.751589059829712, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.016038261353969574, 'training/total_loss': -0.010409152135252953, 'training/value_loss': 0.005629109218716621}
{'training/total_steps': 286720, 'training/updates': 14, 'training/sps': np.float64(23690.457), 'training/walltime': np.float64(55.488), 'training/rollout_time': np.float64(0.815), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.011552691459655762, 'training/entropy': 1.697251558303833, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.017273982986807823, 'training/total_loss': -0.009408224374055862, 'training/value_loss': 0.00786575861275196}
{'training/total_steps': 307200, 'training/updates': 15, 'training/sps': np.float64(24344.361), 'training/walltime': np.float64(56.33), 'training/rollout_time': np.float64(0.792), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.01030041929334402, 'training/entropy': 1.6627864837646484, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.012591078877449036, 'training/total_loss': -0.007518941070884466, 'training/value_loss': 0.005072137340903282}
{'training/total_steps': 327680, 'training/updates': 16, 'training/sps': np.float64(24328.765), 'training/walltime': np.float64(57.173), 'training/rollout_time': np.float64(0.793), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007825635373592377, 'training/entropy': 1.6706759929656982, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0014053978957235813, 'training/total_loss': 0.025001872330904007, 'training/value_loss': 0.02640726789832115}
{'training/total_steps': 348160, 'training/updates': 17, 'training/sps': np.float64(24031.661), 'training/walltime': np.float64(58.026), 'training/rollout_time': np.float64(0.803), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008533915504813194, 'training/entropy': 1.6749393939971924, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.00023071108444128186, 'training/total_loss': 0.02072569541633129, 'training/value_loss': 0.020494986325502396}
{'training/total_steps': 368640, 'training/updates': 18, 'training/sps': np.float64(23567.585), 'training/walltime': np.float64(58.897), 'training/rollout_time': np.float64(0.818), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.009308451786637306, 'training/entropy': 1.6520936489105225, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.009413208812475204, 'training/total_loss': -0.0070902639999985695, 'training/value_loss': 0.002322945510968566}
{'training/total_steps': 389120, 'training/updates': 19, 'training/sps': np.float64(22219.869), 'training/walltime': np.float64(59.82), 'training/rollout_time': np.float64(0.87), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.008587808348238468, 'training/entropy': 1.6279321908950806, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005792302079498768, 'training/total_loss': -0.003644416807219386, 'training/value_loss': 0.002147885039448738}
{'training/total_steps': 409600, 'training/updates': 20, 'training/sps': np.float64(23847.542), 'training/walltime': np.float64(60.68), 'training/rollout_time': np.float64(0.809), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.008014153689146042, 'training/entropy': 1.6269805431365967, 'training/entropy_loss': 0.0, 'training/policy_loss': 0.00022859388263896108, 'training/total_loss': 0.022577524185180664, 'training/value_loss': 0.022348929196596146}
{'training/total_steps': 430080, 'training/updates': 21, 'training/sps': np.float64(24351.863), 'training/walltime': np.float64(61.522), 'training/rollout_time': np.float64(0.791), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.008344035595655441, 'training/entropy': 1.6298837661743164, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.002246240619570017, 'training/total_loss': 0.012927180156111717, 'training/value_loss': 0.015173420310020447}
{'training/total_steps': 450560, 'training/updates': 22, 'training/sps': np.float64(23713.982), 'training/walltime': np.float64(62.387), 'training/rollout_time': np.float64(0.813), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.00940034817904234, 'training/entropy': 1.586815357208252, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.007920749485492706, 'training/total_loss': -0.006120499223470688, 'training/value_loss': 0.001800250494852662}
{'training/total_steps': 471040, 'training/updates': 23, 'training/sps': np.float64(24137.505), 'training/walltime': np.float64(63.237), 'training/rollout_time': np.float64(0.798), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009502870962023735, 'training/entropy': 1.5957037210464478, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.011218063533306122, 'training/total_loss': -0.010060193948447704, 'training/value_loss': 0.0011578691191971302}
{'training/total_steps': 491520, 'training/updates': 24, 'training/sps': np.float64(24284.958), 'training/walltime': np.float64(64.081), 'training/rollout_time': np.float64(0.792), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.008787291124463081, 'training/entropy': 1.5781152248382568, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.010102994740009308, 'training/total_loss': -0.009265616536140442, 'training/value_loss': 0.000837378203868866}
{'training/total_steps': 512000, 'training/updates': 25, 'training/sps': np.float64(23984.952), 'training/walltime': np.float64(64.936), 'training/rollout_time': np.float64(0.805), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008488541468977928, 'training/entropy': 1.5388230085372925, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.009048497304320335, 'training/total_loss': -0.008371399715542793, 'training/value_loss': 0.0006770974723622203}
{'training/total_steps': 532480, 'training/updates': 26, 'training/sps': np.float64(24159.616), 'training/walltime': np.float64(65.785), 'training/rollout_time': np.float64(0.799), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008847102522850037, 'training/entropy': 1.5411900281906128, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.007925774902105331, 'training/total_loss': -0.007295412011444569, 'training/value_loss': 0.0006303628324531019}
{'training/total_steps': 552960, 'training/updates': 27, 'training/sps': np.float64(24026.445), 'training/walltime': np.float64(66.639), 'training/rollout_time': np.float64(0.803), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.008764875121414661, 'training/entropy': 1.4932482242584229, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.004184608347713947, 'training/total_loss': -0.0017210175283253193, 'training/value_loss': 0.002463590819388628}
{'training/total_steps': 573440, 'training/updates': 28, 'training/sps': np.float64(23990.679), 'training/walltime': np.float64(67.493), 'training/rollout_time': np.float64(0.804), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.007995203137397766, 'training/entropy': 1.4623098373413086, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0018790767062455416, 'training/total_loss': 0.03916206955909729, 'training/value_loss': 0.041041143238544464}
{'training/total_steps': 593920, 'training/updates': 29, 'training/sps': np.float64(22523.869), 'training/walltime': np.float64(68.404), 'training/rollout_time': np.float64(0.859), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.006959785707294941, 'training/entropy': 1.456070065498352, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0011889999732375145, 'training/total_loss': 0.011031501926481724, 'training/value_loss': 0.012220501899719238}
{'training/total_steps': 614400, 'training/updates': 30, 'training/sps': np.float64(23500.561), 'training/walltime': np.float64(69.277), 'training/rollout_time': np.float64(0.821), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.006992955692112446, 'training/entropy': 1.431208610534668, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0013117326889187098, 'training/total_loss': 0.001297138282097876, 'training/value_loss': 0.0026088710874319077}
