{'training/total_steps': 471040, 'training/updates': 23, 'training/sps': np.float64(29199.726), 'training/walltime': np.float64(49.037), 'training/rollout_time': np.float64(0.651), 'training/update_time': np.float64(0.051), 'training/approx_kl': 0.009260042570531368, 'training/entropy': 4.875302314758301, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005091092083603144, 'training/total_loss': 0.061129264533519745, 'training/value_loss': 0.06622035801410675}
{'training/total_steps': 491520, 'training/updates': 24, 'training/sps': np.float64(30543.38), 'training/walltime': np.float64(49.71), 'training/rollout_time': np.float64(0.621), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009340193122625351, 'training/entropy': 4.841685771942139, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006154831498861313, 'training/total_loss': 0.04727688431739807, 'training/value_loss': 0.05343171954154968}
{'training/total_steps': 512000, 'training/updates': 25, 'training/sps': np.float64(29290.661), 'training/walltime': np.float64(50.41), 'training/rollout_time': np.float64(0.65), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009056231938302517, 'training/entropy': 4.794902801513672, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005824918858706951, 'training/total_loss': 0.05042222887277603, 'training/value_loss': 0.05624714493751526}
{'training/total_steps': 532480, 'training/updates': 26, 'training/sps': np.float64(28676.551), 'training/walltime': np.float64(51.127), 'training/rollout_time': np.float64(0.662), 'training/update_time': np.float64(0.052), 'training/approx_kl': 0.009182153269648552, 'training/entropy': 4.742069721221924, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005838414654135704, 'training/total_loss': 0.060400255024433136, 'training/value_loss': 0.06623867154121399}
{'training/total_steps': 552960, 'training/updates': 27, 'training/sps': np.float64(29168.206), 'training/walltime': np.float64(51.831), 'training/rollout_time': np.float64(0.652), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009368589147925377, 'training/entropy': 4.715139389038086, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006124329287558794, 'training/total_loss': 0.05755738168954849, 'training/value_loss': 0.0636817067861557}
{'training/total_steps': 573440, 'training/updates': 28, 'training/sps': np.float64(29822.755), 'training/walltime': np.float64(52.519), 'training/rollout_time': np.float64(0.638), 'training/update_time': np.float64(0.048), 'training/approx_kl': 0.009473012760281563, 'training/entropy': 4.650167942047119, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005732092075049877, 'training/total_loss': 0.05655274540185928, 'training/value_loss': 0.06228483468294144}
{'training/total_steps': 593920, 'training/updates': 29, 'training/sps': np.float64(30091.247), 'training/walltime': np.float64(53.2), 'training/rollout_time': np.float64(0.63), 'training/update_time': np.float64(0.05), 'training/approx_kl': 0.009506822563707829, 'training/entropy': 4.626613140106201, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005798853002488613, 'training/total_loss': 0.04811665415763855, 'training/value_loss': 0.05391550809144974}
{'training/total_steps': 614400, 'training/updates': 30, 'training/sps': np.float64(30421.784), 'training/walltime': np.float64(53.875), 'training/rollout_time': np.float64(0.624), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009504973888397217, 'training/entropy': 4.612734794616699, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.006577490828931332, 'training/total_loss': 0.05295627564191818, 'training/value_loss': 0.05953376740217209}
{'training/total_steps': 634880, 'training/updates': 31, 'training/sps': np.float64(30328.017), 'training/walltime': np.float64(54.552), 'training/rollout_time': np.float64(0.627), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009177624247968197, 'training/entropy': 4.574954986572266, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.005593424662947655, 'training/total_loss': 0.05040338635444641, 'training/value_loss': 0.055996812880039215}
{'training/total_steps': 655360, 'training/updates': 32, 'training/sps': np.float64(28984.035), 'training/walltime': np.float64(55.26), 'training/rollout_time': np.float64(0.658), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.009624081663787365, 'training/entropy': 4.523133277893066, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.0064453249797225, 'training/total_loss': 0.054918065667152405, 'training/value_loss': 0.06136338785290718}
{'training/total_steps': 675840, 'training/updates': 33, 'training/sps': np.float64(29636.171), 'training/walltime': np.float64(55.952), 'training/rollout_time': np.float64(0.642), 'training/update_time': np.float64(0.049), 'training/approx_kl': 0.00938129797577858, 'training/entropy': 4.503245830535889, 'training/entropy_loss': 0.0, 'training/policy_loss': -0.00593586266040802, 'training/total_loss': 0.05140575021505356, 'training/value_loss': 0.05734161660075188}
