{'training/total_steps': 884736, 'training/updates': 27, 'training/sps': np.float64(39800.692), 'training/walltime': np.float64(97.93), 'training/rollout_time': np.float64(0.791), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.005767395254224539, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02050970494747162, 'training/policy_objective': 4.6424102038145065e-06, 'training/value_loss': 0.14064137637615204}
{'training/total_steps': 917504, 'training/updates': 28, 'training/sps': np.float64(39403.946), 'training/walltime': np.float64(98.763), 'training/rollout_time': np.float64(0.798), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.004977906122803688, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.0192781500518322, 'training/policy_objective': 3.6600977182388306e-07, 'training/value_loss': 0.15639619529247284}
{'training/total_steps': 950272, 'training/updates': 29, 'training/sps': np.float64(40035.828), 'training/walltime': np.float64(99.583), 'training/rollout_time': np.float64(0.786), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.004958310164511204, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.020018331706523895, 'training/policy_objective': -7.269904017448425e-06, 'training/value_loss': 0.15596088767051697}
{'training/total_steps': 983040, 'training/updates': 30, 'training/sps': np.float64(38586.006), 'training/walltime': np.float64(100.433), 'training/rollout_time': np.float64(0.817), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.0051538762636482716, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02009260468184948, 'training/policy_objective': 2.5975750759243965e-06, 'training/value_loss': 0.15775881707668304}
{'training/total_steps': 1015808, 'training/updates': 31, 'training/sps': np.float64(40853.262), 'training/walltime': np.float64(101.237), 'training/rollout_time': np.float64(0.769), 'training/update_time': np.float64(0.033), 'training/iterations': 1.0, 'training/kl_div': 0.004928451031446457, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.019410640001296997, 'training/policy_objective': 4.1853636503219604e-06, 'training/value_loss': 0.16116446256637573}
{'training/total_steps': 1048576, 'training/updates': 32, 'training/sps': np.float64(39255.991), 'training/walltime': np.float64(102.073), 'training/rollout_time': np.float64(0.799), 'training/update_time': np.float64(0.036), 'training/iterations': 1.0, 'training/kl_div': 0.005177666433155537, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.020664092153310776, 'training/policy_objective': 3.2084062695503235e-07, 'training/value_loss': 0.14459280669689178}
{'training/total_steps': 1081344, 'training/updates': 33, 'training/sps': np.float64(39419.101), 'training/walltime': np.float64(102.907), 'training/rollout_time': np.float64(0.8), 'training/update_time': np.float64(0.032), 'training/iterations': 1.0, 'training/kl_div': 0.00538879819214344, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.021137993782758713, 'training/policy_objective': 2.380460500717163e-06, 'training/value_loss': 0.1451692134141922}
{'training/total_steps': 1114112, 'training/updates': 34, 'training/sps': np.float64(40359.999), 'training/walltime': np.float64(103.72), 'training/rollout_time': np.float64(0.778), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.004951466340571642, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02063756063580513, 'training/policy_objective': -4.675239324569702e-06, 'training/value_loss': 0.15883617103099823}
{'training/total_steps': 1146880, 'training/updates': 35, 'training/sps': np.float64(39463.765), 'training/walltime': np.float64(104.551), 'training/rollout_time': np.float64(0.796), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.005133348982781172, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.020795762538909912, 'training/policy_objective': 6.225542165338993e-06, 'training/value_loss': 0.15895605087280273}
{'training/total_steps': 1179648, 'training/updates': 36, 'training/sps': np.float64(39621.195), 'training/walltime': np.float64(105.38), 'training/rollout_time': np.float64(0.793), 'training/update_time': np.float64(0.034), 'training/iterations': 1.0, 'training/kl_div': 0.005117643624544144, 'training/line_search_success': 1.0, 'training/new_policy_objective': 0.02092641219496727, 'training/policy_objective': 2.907589077949524e-06, 'training/value_loss': 0.17018000781536102}
